MonitoringLocationIdentifier,OrganizationIdentifier.x,OrganizationFormalName.x,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,Depth,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,Result,OrganizationIdentifier.y,OrganizationFormalName.y,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
IL_EPA_WQX-QLM-19-11,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19E0968,Sample-Routine,Water,NA,2019-05-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.6,mg/l,14.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1685619,-87.74129899,17,097
IL_EPA_WQX-QLM-19-11,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19J1036,Sample-Routine,Water,NA,2019-10-28,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.1685619,-87.74129899,17,097
IL_EPA_WQX-QLM-19-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19H0881,Sample-Routine,Water,NA,2019-08-20,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12.7,mg/l,12.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.13552247,-87.71082793,17,031
IL_EPA_WQX-QLM-19-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19J1037,Sample-Routine,Water,NA,2019-10-28,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.7,mg/l,11.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.13552247,-87.71082793,17,031
IL_EPA_WQX-QLM-19-12,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19E0969,Sample-Routine,Water,NA,2019-05-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.7,mg/l,14.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.13552247,-87.71082793,17,031
IL_EPA_WQX-QLM-19-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19H0882,Sample-Routine,Water,NA,2019-08-20,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,13,mg/l,13,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.10530574,-87.65486492,17,031
IL_EPA_WQX-QLM-19-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19J1022,Sample-Routine,Water,NA,2019-10-28,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.10530574,-87.65486492,17,031
IL_EPA_WQX-QLM-19-13,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19E0962,Sample-Routine,Water,NA,2019-05-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.9,mg/l,14.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.10530574,-87.65486492,17,031
IL_EPA_WQX-QLM-19-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19E0963,Sample-Routine,Water,NA,2019-05-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,15.4,mg/l,15.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.08128337,-87.65436547,17,031
IL_EPA_WQX-QLM-19-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19J1021,Sample-Routine,Water,NA,2019-10-28,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.08128337,-87.65436547,17,031
IL_EPA_WQX-QLM-19-14,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19H0883,Sample-Routine,Water,NA,2019-08-20,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12.7,mg/l,12.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.08128337,-87.65436547,17,031
IL_EPA_WQX-QLM-19-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19E0964,Sample-Routine,Water,NA,2019-05-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.7,mg/l,14.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.07645584,-87.64054248,17,031
IL_EPA_WQX-QLM-19-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19H0884,Sample-Routine,Water,NA,2019-08-20,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12.8,mg/l,12.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.07645584,-87.64054248,17,031
IL_EPA_WQX-QLM-19-15,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19J1020,Sample-Routine,Water,NA,2019-10-28,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.07645584,-87.64054248,17,031
IL_EPA_WQX-QLM-19-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19J1023,Sample-Routine,Water,NA,2019-10-28,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.06291688,-87.66088212,17,031
IL_EPA_WQX-QLM-19-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19E0965,Sample-Routine,Water,NA,2019-05-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,15.1,mg/l,15.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.06291688,-87.66088212,17,031
IL_EPA_WQX-QLM-19-16,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19H0885,Sample-Routine,Water,NA,2019-08-20,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12.7,mg/l,12.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.06291688,-87.66088212,17,031
IL_EPA_WQX-QLM-19-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19I0486,Sample-Routine,Water,NA,2019-09-11,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12.7,mg/l,12.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.01327247,-87.6283173,17,031
IL_EPA_WQX-QLM-19-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19F0150,Sample-Routine,Water,NA,2019-06-05,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,15.3,mg/l,15.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.01327247,-87.6283173,17,031
IL_EPA_WQX-QLM-19-17,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19K0051,Sample-Routine,Water,NA,2019-11-04,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.5,mg/l,11.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.01327247,-87.6283173,17,031
IL_EPA_WQX-QLM-19-18,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19I0485,Sample-Routine,Water,NA,2019-09-11,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,13.1,mg/l,13.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.99128738,-87.62543957,17,031
IL_EPA_WQX-QLM-19-18,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19F0147,Sample-Routine,Water,NA,2019-06-05,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,16.4,mg/l,16.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.99128738,-87.62543957,17,031
IL_EPA_WQX-QLM-19-18,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19K0052,Sample-Routine,Water,NA,2019-11-04,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,13.1,mg/l,13.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.99128738,-87.62543957,17,031
IL_EPA_WQX-QLM-19-19,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19I0503,Sample-Routine,Water,NA,2019-09-11,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,13,mg/l,13,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.94699049,-87.60817772,17,031
IL_EPA_WQX-QLM-19-19,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19F0143,Sample-Routine,Water,NA,2019-06-05,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,15.7,mg/l,15.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.94699049,-87.60817772,17,031
IL_EPA_WQX-QLM-19-19,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19K0053,Sample-Routine,Water,NA,2019-11-04,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.94699049,-87.60817772,17,031
IL_EPA_WQX-QLM-19-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19F0145,Sample-Routine,Water,NA,2019-06-05,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,16.6,mg/l,16.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.93979817,-87.62106564,17,031
IL_EPA_WQX-QLM-19-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19I0501,Sample-Routine,Water,NA,2019-09-11,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12.7,mg/l,12.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.93979817,-87.62106564,17,031
IL_EPA_WQX-QLM-19-20,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19K0054,Sample-Routine,Water,NA,2019-11-04,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.93979817,-87.62106564,17,031
IL_EPA_WQX-QLM-19-21,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19F0146,Sample-Routine,Water,NA,2019-06-05,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,16.5,mg/l,16.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.88855771,-87.55093393,17,031
IL_EPA_WQX-QLM-19-21,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19I0502,Sample-Routine,Water,NA,2019-09-11,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,13.5,mg/l,13.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.88855771,-87.55093393,17,031
IL_EPA_WQX-QLM-19-21,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19K0037,Sample-Routine,Water,NA,2019-11-04,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.7,mg/l,11.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.88855771,-87.55093393,17,031
IL_EPA_WQX-QLM-19-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19F0149,Sample-Routine,Water,NA,2019-06-05,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,16.9,mg/l,16.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.83716059,-87.5541834,17,031
IL_EPA_WQX-QLM-19-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19I0504,Sample-Routine,Water,NA,2019-09-11,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12.9,mg/l,12.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.83716059,-87.5541834,17,031
IL_EPA_WQX-QLM-19-22,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19K0043,Sample-Routine,Water,NA,2019-11-04,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.83716059,-87.5541834,17,031
IL_EPA_WQX-QLM-19-23,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19F0148,Sample-Routine,Water,NA,2019-06-05,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,17,mg/l,17,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.81539231,-87.54878324,17,031
IL_EPA_WQX-QLM-19-23,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19I0505,Sample-Routine,Water,NA,2019-09-11,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,13,mg/l,13,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.81539231,-87.54878324,17,031
IL_EPA_WQX-QLM-19-23,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19K0046,Sample-Routine,Water,NA,2019-11-04,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.81539231,-87.54878324,17,031
IL_EPA_WQX-QLM-19-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19I0489,Sample-Routine,Water,NA,2019-09-11,25,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12.6,mg/l,12.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.79808578,-87.56386708,17,031
IL_EPA_WQX-QLM-19-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19F0153,Sample-Routine,Water,NA,2019-06-05,25,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,16.4,mg/l,16.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.79808578,-87.56386708,17,031
IL_EPA_WQX-QLM-19-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19I0514,Sample-Routine,Water,NA,2019-09-11,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12.8,mg/l,12.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.79808578,-87.56386708,17,031
IL_EPA_WQX-QLM-19-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19F0137,Sample-Routine,Water,NA,2019-06-05,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,16.9,mg/l,16.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.79808578,-87.56386708,17,031
IL_EPA_WQX-QLM-19-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19K0021,Sample-Routine,Water,NA,2019-11-04,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.9,mg/l,11.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.79808578,-87.56386708,17,031
IL_EPA_WQX-QLM-19-24,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19K0022,Sample-Routine,Water,NA,2019-11-04,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.6,mg/l,11.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.79808578,-87.56386708,17,031
IL_EPA_WQX-QLM-19-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19F0156,Sample-Routine,Water,NA,2019-06-05,38,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,16,mg/l,16,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7889576,-87.51262121,17,031
IL_EPA_WQX-QLM-19-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19I0510,Sample-Routine,Water,NA,2019-09-11,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,13,mg/l,13,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7889576,-87.51262121,17,031
IL_EPA_WQX-QLM-19-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19F0140,Sample-Routine,Water,NA,2019-06-05,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,16.5,mg/l,16.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7889576,-87.51262121,17,031
IL_EPA_WQX-QLM-19-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19I0493,Sample-Routine,Water,NA,2019-09-11,33,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,12.5,mg/l,12.5,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7889576,-87.51262121,17,031
IL_EPA_WQX-QLM-19-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19K0024,Sample-Routine,Water,NA,2019-11-04,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,10.7,mg/l,10.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7889576,-87.51262121,17,031
IL_EPA_WQX-QLM-19-25,IL_EPA_WQX,illinois epa,IL_EPA_WQX-19K0023,Sample-Routine,Water,NA,2019-11-04,1.5,NA,NA,NA,NA,NA,Miscellaneous (Other),NA,Chloride,Total,11.6,mg/l,11.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,41.7889576,-87.51262121,17,031
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI51402,Sample-Routine,Water,NA,2015-09-28,29,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH50117,Sample-Routine,Water,NA,2015-07-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.8,mg/l,12.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI51401,Sample-Routine,Water,NA,2015-09-28,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF50232,Sample-Routine,Water,NA,2015-06-03,27,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.9,mg/l,12.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF50238,Sample-Routine,Water,NA,2015-06-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,13.4,mg/l,13.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH50031,Sample-Routine,Water,NA,2015-07-30,27,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.4,mg/l,11.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF00227,Sample-Routine,Water,NA,2010-06-01,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,15.3,mg/l,15.3,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH00380,Sample-Routine,Water,NA,2010-08-03,27,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.4,mg/l,11.4,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ00910,Sample-Routine,Water,NA,2010-10-19,27,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,10.9,mg/l,10.9,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH00381,Sample-Routine,Water,NA,2010-08-03,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.6,mg/l,11.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SJ00908,Sample-Routine,Water,NA,2010-10-19,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.2,mg/l,11.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-01,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF00270,Sample-Routine,Water,NA,2010-06-01,27,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.1,mg/l,14.1,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.4637,-87.7851,17,097
IL_EPA_WQX-QLM-PWS-02,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF50240,Sample-Routine,Water,NA,2015-06-03,19,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.6,mg/l,12.6,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.35863,-87.80971,17,097
IL_EPA_WQX-QLM-PWS-02,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH50115,Sample-Routine,Water,NA,2015-07-30,20,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12.2,mg/l,12.2,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.35863,-87.80971,17,097
IL_EPA_WQX-QLM-PWS-02,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI51396,Sample-Routine,Water,NA,2015-09-28,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,12,mg/l,12,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.35863,-87.80971,17,097
IL_EPA_WQX-QLM-PWS-02,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SH50118,Sample-Routine,Water,NA,2015-07-30,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.7,mg/l,11.7,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.35863,-87.80971,17,097
IL_EPA_WQX-QLM-PWS-02,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SI51397,Sample-Routine,Water,NA,2015-09-28,17,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,11.8,mg/l,11.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.35863,-87.80971,17,097
IL_EPA_WQX-QLM-PWS-02,IL_EPA_WQX,illinois epa,IL_EPA_WQX-SF50246,Sample-Routine,Water,NA,2015-06-02,1.5,NA,NA,Not available,IL_EPA_WQX,Sample-collection method not available,Miscellaneous (Other),NA,Chloride,Total,14.8,mg/l,14.8,IL_EPA_WQX,illinois epa,Lake Michigan,Great Lake,NA,04060200,NA,NA,NA,NA,42.35863,-87.80971,17,097
